date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:10	74560/74560	---M--	200	added ('OK')	image/jpeg	etag:CL+6+uCD2+sCEAE=	https://images.squarespace-cdn.com/content/59ceb7ac49fc2ba6e7779088/1595167862380-9L42MTABE2ESK105Z015/marcoesilvademelotavora.jpg?content-type=image%2Fjpeg	E:/desk/Websites/KhaledScience/images.squarespace-cdn.com/content/59ceb7ac49fc2ba6e7779088/1595167862380-9L42MTABE2ESK105Z015/marcoesilvademelotavoraee8a.jpg	(from https://marcotavora.squarespace.com/discoveries-marco-tavora)
11:09:11	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2026%20Feb%202023%2008:09:10%20GMT	http://static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.jpg?format=1500w	E:/desk/Websites/KhaledScience/static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.5a26f7.delayed	(from https://marcotavora.squarespace.com/life-quotes-and-advices)
11:09:11	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.jpg?format=1500w	E:/desk/Websites/KhaledScience/static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.5b26f7.delayed	(from https://marcotavora.squarespace.com/life-quotes-and-advices)
11:09:11	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.jpg?format=1500w	E:/desk/Websites/KhaledScience/static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.5c26f7.delayed	(from https://marcotavora.squarespace.com/life-quotes-and-advices)
11:09:11	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.jpg?format=1500w	E:/desk/Websites/KhaledScience/static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.5d26f7.delayed	(from https://marcotavora.squarespace.com/life-quotes-and-advices)
11:09:11	0/-1	---M--	301	error ('')			http://static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.jpg?format=1500w	E:/desk/Websites/KhaledScience/static1.squarespace.com/static/59ceb7ac49fc2ba6e7779088/t/5fabbedc5e6bfa61e3a03a3a/1595167903421/marcoesilvademelotavora.5e26f7.delayed	(from https://marcotavora.squarespace.com/life-quotes-and-advices)
11:09:12	966/966	---M--	200	added ('OK')	image/png	etag:CLXa1JDCvfMCEAE=	https://images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1633788950797-B949HRCZD5QALRKMAAP6/Screen+Shot+2021-10-09+at+11.07.55+AM.png	E:/desk/Websites/KhaledScience/images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1633788950797-B949HRCZD5QALRKMAAP6/Screen+Shot+2021-10-09+at+11.07.55+AM.png	(from https://marcotavora.squarespace.com/donations)
11:09:13	42660/42660	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22ee32048b7cf6c63600e6378245336a96%22	https://marcotavora.squarespace.com/data-science-projects	E:/desk/Websites/KhaledScience/marcotavora.squarespace.com/data-science-projects.60.delayed	(from https://marcotavora.squarespace.com/contact)
11:09:15	42660/42660	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22ee32048b7cf6c63600e6378245336a96%22	https://marcotavora.squarespace.com/physres	E:/desk/Websites/KhaledScience/marcotavora.squarespace.com/physres.61.delayed	(from https://marcotavora.squarespace.com/contact)
11:09:35	1722221/1722221	---M-Z	200	added ('OK')	text/javascript	etag:%2204a7e383f2b66a188ce4d1ce56311aeb%22	http://assets.squarespace.com/universal/scripts-compressed/common-2aa3b3e4ef45de1c28a90-min.en-US.js	E:/desk/Websites/KhaledScience/assets.squarespace.com/universal/scripts-compressed/common-2aa3b3e4ef45de1c28a90-min.en-US.js	(from https://marcotavora.squarespace.com/)
11:09:35	1182174/1182174	---M--	200	added ('OK')	image/jpeg	etag:CJ6F5t+K5fACEAE=	https://images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1621954331279-8KQAXL5WHF7503IZ7WC9/shutterstock_161234255.jpg	E:/desk/Websites/KhaledScience/images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1621954331279-8KQAXL5WHF7503IZ7WC9/shutterstock_161234255.jpg	(from https://marcotavora.squarespace.com/)
11:09:35	522231/522231	---M--	200	added ('OK')	image/png	etag:COPpnKzm2+sCEAE=	https://images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1594376891328-KIS9HP513BD4UMMF4SXZ/phdgraduation%402x.png	E:/desk/Websites/KhaledScience/images.squarespace-cdn.com/content/v1/59ceb7ac49fc2ba6e7779088/1594376891328-KIS9HP513BD4UMMF4SXZ/phdgraduation@2x.png	(from https://marcotavora.squarespace.com/)
